player_id,team,opp,pos,name,fpts,proj_own,smash,opto_pct,value_percent,ceil,floor,min_exposure,max_exposure,rg_value,salary,custom,rg_id,partner_id
689689,ARI,LAR,TE,Pharaoh Brown,0.14,0.13,,,,3.9,,0,0,-7.61,2500,,37028,689689
843733,DEN,LV,TE,Mitchell Fraboni,,0,,,,,,0,0,-7.75,2500,,-843733,843733
877745,BAL,PIT,QB,Lamar Jackson,19.73,4.35,,,,30.9,10.4,0,0,0.58,6700,,328097,877745
613866,MIN,WAS,QB,Carson Wentz,,0,,,,,,0,0,-13.75,4000,,35558,613866
1381902,PIT,BAL,RB,Kaleb Johnson,0.98,0.15,,,,6.3,,0,0,-9.77,4000,,8223437,1381902
820699,BAL,PIT,TE,Mark Andrews,11.3,4,,,,17.7,5.6,0,0,0.35,4100,,328096,820699
560241,BAL,PIT,WR,DeAndre Hopkins,4.13,0.74,,,,9.7,0.7,0,0,-5.02,3200,,16563,560241
944416,GB,CHI,RB,Josh Jacobs,19.18,17.89,,,,29.5,8.7,0,0,2.83,6800,,973101,944416
837958,NYJ,MIA,WR,Allen Lazard,2.14,0.22,,,,7.1,,0,0,-6.61,3000,,328523,837958
946748,NYJ,MIA,RB,Kene Nwangwu,0.08,0.15,,,,4.9,,0,0,-10.67,4000,,2861721,946748
824428,NYJ,MIA,RB,Andrew Beck,0.56,0,,,,4.3,,0,0,-10.19,4000,,982262,824428
1067918,GB,CHI,WR,Christian Watson,10.83,17.25,,,,18.5,4.6,0,0,-2.32,5200,,3491515,1067918
923109,BAL,PIT,RB,Justice Hill,,0,,,,,,0,0,-10.75,4000,,981965,923109
555358,LAR,ARI,QB,Jimmy Garoppolo,,0,,,,,,0,0,-13.75,4000,,18136,555358
865844,CIN,BUF,QB,Jake Browning,,0,,,,,,0,0,-13.75,4000,,982172,865844
975503,NYJ,MIA,TE,Jelani Woods,,0,,,,3.7,,0,0,-7.75,2500,,3491721,975503
1180625,SEA,ATL,RB,George Holani,,0,,,,,,0,0,-10.75,4000,,6228549,1180625
920756,CHI,GB,WR,Devin Duvernay,0.73,0.24,,,,5,,0,0,-8.02,3000,,1844099,920756
1181659,BAL,PIT,WR,Cornelius Johnson,,0,,,,,,0,0,-8.75,3000,,6228201,1181659
831007,ATL,SEA,QB,Easton Stick,,0,,,,,,0,0,-13.75,4000,,982758,831007
923814,LV,DEN,WR,DJ Turner,0.46,0,,,,5,,0,0,-8.29,3000,,2862308,923814
1172969,BAL,PIT,WR,Dayton Wade,,0,,,,,,0,0,-8.75,3000,,6227723,1172969
1182649,BUF,CIN,TE,Jackson Hawes,2.9,0.27,,,,7.4,,0,0,-4.85,2500,,8228372,1182649
1271738,DEN,LV,RB,Jaleel McLaughlin,4.68,0.19,,,,11.4,1,0,0,-6.47,4200,,4773040,1271738
1285917,LV,DEN,TE,Brock Bowers,17.1,7.64,,,,24.1,9.7,0,0,2.35,6000,,6228166,1285917
748309,JAX,IND,QB,Nick Mullens,,0,,,,,,0,0,-13.75,4000,,37067,748309
883312,NYJ,MIA,WR,Irvin Charles,,0,,,,,,0,0,-8.75,3000,,3515611,883312
881058,ATL,SEA,WR,K.J. Osborn,,0,,,,,,0,0,-8.75,3000,,1844304,881058
698227,SEA,ATL,WR,Cooper Kupp,9.19,2.81,,,,16.1,4.2,0,0,-1.76,4100,,37050,698227
832900,WAS,MIN,RB,Chase Edmonds,,0,,,,,,0,0,-10.75,4000,,328948,832900
741314,MIN,WAS,RB,Aaron Jones Sr.,13.85,7.31,,,,23.1,6.2,0,0,0.50,5300,,36871,741314
513856,LV,DEN,QB,Geno Smith,16.55,2.97,,,,24.9,8.8,0,0,2.20,4300,,16557,513856
820734,CIN,BUF,RB,Samaje Perine,6.61,0.9,,,,13.8,1.6,0,0,-4.54,4200,,36977,820734
920944,PIT,BAL,WR,Ben Skowronek,0.54,0.21,,,,5,,0,0,-8.21,3000,,2862398,920944
1180538,ARI,LAR,WR,Xavier Weaver,,1.3,,,,,,0,0,-8.75,3000,,6227657,1180538
976329,ARI,LAR,RB,Michael Carter,9.31,0.59,,,,17.1,3.5,0,0,-2.24,4400,,2861839,976329
1161739,NO,TB,WR,Trey Palmer,,0,,,,,,0,0,-8.75,3000,,4688203,1161739
835749,WAS,MIN,WR,Deebo Samuel Sr.,15.33,5.96,,,,23.6,7.8,0,0,1.58,5500,,982845,835749
1383807,CLE,TEN,RB,Quinshon Judkins,18.69,17.05,,,,28.4,8.6,0,0,3.14,6400,,8223000,1383807
880123,WAS,MIN,TE,Lawrence Cager,,0,,,,,,0,0,-7.75,2500,,1844430,880123
880398,TEN,CLE,RB,Tony Pollard,11.72,0.65,,,,19.7,5,0,0,-0.83,4900,,982431,880398
882345,SEA,ATL,QB,Drew Lock,,0,,,,,,0,0,-13.75,4000,,982657,882345
877913,TEN,CLE,WR,James Proche II,1.06,0.25,,,,5.7,,0,0,-7.69,3000,,1844098,877913
883259,MIA,NYJ,WR,Nick Westbrook-Ikhine,2.2,0.21,,,,7.1,,0,0,-6.55,3000,,2184953,883259
976924,LV,DEN,QB,Kenny Pickett,,0,,,,,,0,0,-13.75,4000,,3491435,976924
865868,DEN,LV,QB,Jarrett Stidham,,0,,,,,,0,0,-13.75,4000,,982257,865868
1171816,TB,NO,QB,Connor Bazelak,,0,,,,,,0,0,-13.75,4000,,8245049,1171816
712506,IND,JAX,TE,Mo Alie-Cox,1.35,0.14,,,,5.3,,0,0,-6.40,2500,,36928,712506
920758,DEN,LV,WR,Lil'Jordan Humphrey,0.38,0.24,,,,4.8,,0,0,-8.37,3000,,982599,920758
923915,MIN,WAS,TE,T.J. Hockenson,8.48,3.78,,,,14.5,4.2,0,0,-0.87,3300,,972605,923915
1229083,IND,JAX,TE,Tyler Warren,12.68,13.08,,,,19.3,6.4,0,0,-0.07,5000,,8217153,1229083
1285908,NYJ,MIA,WR,Adonai Mitchell,12.78,16.39,,,,20.4,6.3,0,0,0.83,4600,,6228064,1285908
880322,MIA,NYJ,RB,Alec Ingold,0.91,0,,,,6.2,,0,0,-9.84,4000,,1001990,880322
881697,CHI,GB,TE,Stephen Carlson,,0,,,,,,0,0,-7.75,2500,,982024,881697
323205,LAR,ARI,QB,Matthew Stafford,21.39,5.52,,,,30,14.2,0,0,1.84,6900,,11613,323205
881048,WAS,MIN,TE,Tyree Jackson,,0,,,,,,0,0,-7.75,2500,,982201,881048
884315,LV,DEN,WR,Alex Bachman,,0,,,,,,0,0,-8.75,3000,,982816,884315
976804,LAR,ARI,RB,Ronnie Rivers,,0,,,,4.9,,0,0,-10.75,4000,,3504123,976804
611417,LAR,ARI,WR,Davante Adams,16.73,11.5,,,,25.2,8.8,0,0,-1.42,7700,,18106,611417
403308,ATL,SEA,QB,Kirk Cousins,16.27,3.09,,,,24.2,9.4,0,0,1.52,4500,,13563,403308
1181739,CIN,BUF,TE,William Wagner,,0,,,,,,0,0,-7.75,2500,,-1181739,1181739
1108161,ARI,LAR,TE,Trey McBride,20.76,7.07,,,,28.4,12.4,0,0,2.01,8000,,3492164,1108161
1161818,ARI,LAR,QB,Kedon Slovis,,0,,,,,,0,0,-13.75,4000,,6228058,1161818
1271609,NYJ,MIA,RB,Isaiah Davis,4.5,0.17,,,,10.8,0.3,0,0,-6.25,4000,,6228429,1271609
399579,NYJ,MIA,QB,Tyrod Taylor,16.85,4.85,,,,26.6,8.6,0,0,1.30,4900,,11656,399579
913829,PIT,BAL,QB,Skylar Thompson,,0,,,,,,0,0,-13.75,4000,,3491599,913829
884943,NYJ,MIA,WR,Trenton Irwin,,0,,,,,,0,0,-8.75,3000,,982231,884943
1319185,LAR,ARI,RB,Jarquez Hunter,,0,,,,4.9,,0,0,-10.75,4000,,8228751,1319185
880026,SEA,ATL,QB,Sam Darnold,18.3,3.13,,,,26.9,10.9,0,0,1.55,5500,,328423,880026
752646,ATL,SEA,WR,Jamal Agnew,0.19,0.21,,,,4.3,,0,0,-8.56,3000,,2216284,752646
875649,PIT,BAL,TE,Donald Parham Jr.,,0,,,,,,0,0,-7.75,2500,,982107,875649
1215291,CLE,TEN,WR,Malachi Corley,1.66,0.22,,,,6.8,-0.1,0,0,-7.09,3000,,6228432,1215291
273278,WAS,MIN,QB,Josh Johnson,,0,,,,,,0,0,-13.75,4000,,14078,273278
593587,TB,NO,WR,Mike Evans,,0,,,,,,0,0,-14.75,6000,,18287,593587
1108052,MIA,NYJ,QB,Zach Wilson,,0,,,,,,0,0,-13.75,4000,,2861838,1108052
1229074,JAX,IND,WR,Parker Washington,,1.27,,,,,,0,0,-12.75,5000,,4687830,1229074
691278,TB,NO,WR,Sterling Shepard,5.01,0.48,,,,10.9,1.1,0,0,-4.94,3600,,35547,691278
911619,BUF,CIN,QB,Shane Buechele,,0,,,,,,0,0,-13.75,4000,,2862276,911619
883976,CHI,GB,WR,Olamide Zaccheaus,7.02,2.76,,,,13.3,2.6,0,0,-1.73,3000,,982543,883976
1058090,CLE,TEN,QB,Bailey Zappe,,0,,,,,,0,0,-13.75,4000,,3491632,1058090
865838,ARI,LAR,WR,Andre Baccellia,5.17,0.37,,,,11,1.4,0,0,-3.58,3000,,2184800,865838
743749,PIT,BAL,TE,Jonnu Smith,5.99,0.68,,,,11.1,2.4,0,0,-2.36,2800,,36950,743749
694931,SEA,ATL,TE,Eric Saubert,,0,,,,,,0,0,-7.75,2500,,36986,694931
790004,WAS,MIN,RB,Austin Ekeler,,0,,,,,,0,0,-10.75,4000,,37034,790004
694117,BAL,PIT,QB,Cooper Rush,,0,,,,,,0,0,-13.75,4000,,36954,694117
973935,CLE,TEN,WR,Jerry Jeudy,7.79,3.18,,,,14.3,3,0,0,-3.36,4200,,1844833,973935
1228691,TEN,CLE,QB,Cam Ward,10.34,1.51,,,,18.6,3.9,0,0,-5.01,4800,,8217535,1228691
1106382,MIN,WAS,WR,Jeshaun Jones,,0,,,,,,0,0,-8.75,3000,,6228286,1106382
1128085,MIA,NYJ,TE,Greg Dulcich,3.46,0.31,,,,8,0.7,0,0,-4.29,2500,,3492045,1128085
213957,PIT,BAL,QB,Aaron Rodgers,14.95,2.85,,,,22.7,8.6,0,0,-1.00,5100,,11601,213957
973947,MIA,NYJ,QB,Tua Tagovailoa,16.07,3.22,,,,24.3,9,0,0,-0.08,5200,,1844363,973947
590796,IND,JAX,RB,Ameer Abdullah,1.39,0.13,,,,6.7,,0,0,-9.36,4000,,21604,590796
1218880,CLE,TEN,WR,Luke Floriea,,0,,,,,,0,0,-8.75,3000,,8408939,1218880
975829,DEN,LV,QB,Sam Ehlinger,,0,,,,,,0,0,-13.75,4000,,2861902,975829
1214183,TEN,CLE,WR,Xavier Restrepo,,0,,,,,,0,0,-8.75,3000,,8268818,1214183
1217021,PIT,BAL,WR,Max Hurleman,,0,,,,,,0,0,-8.75,3000,,8429611,1217021
1109133,GB,CHI,QB,Clayton Tune,,0,,,,,,0,0,-13.75,4000,,4687486,1109133
596417,LV,DEN,WR,Phillip Dorsett II,,0,,,,,,0,0,-8.75,3000,,21666,596417
750846,NO,TB,RB,Alvin Kamara,,0,,,,,,0,0,-13.75,5500,,36998,750846
881779,MIN,WAS,TE,Josh Oliver,2.19,0.14,,,,6.4,,0,0,-5.56,2500,,982372,881779
740704,JAX,IND,TE,Johnny Mundt,1.21,0.14,,,,5.1,,0,0,-6.54,2500,,37055,740704
1248031,ARI,LAR,RB,Trey Benson,,0,,,,,,0,0,-13.55,5400,,6227660,1248031
1229540,LAR,ARI,RB,Blake Corum,7.24,0.32,,,,15,1.7,0,0,-4.71,4600,,6228231,1229540
1229133,BAL,PIT,RB,Rasheen Ali,1.99,0.15,,,,7.6,,0,0,-8.76,4000,,6227728,1229133
1229386,LAR,ARI,WR,Brennan Presley,,0,,,,,,0,0,-8.75,3000,,8268478,1229386
1321291,NO,TB,RB,Audric Estime,0.52,0.15,,,,5.6,,0,0,-10.43,4100,,6227937,1321291
973949,BUF,CIN,WR,Tyrell Shavers,3.13,1.71,,,,8.3,,0,0,-5.62,3000,,4744237,973949
1214250,MIN,WAS,WR,Jordan Addison,13.28,3.93,,,,21.3,6.4,0,0,0.73,4900,,4687982,1214250
1228551,GB,CHI,TE,Drake Dabney,,0,,,,,,0,0,-7.75,2500,,8409631,1228551
1129452,MIN,WAS,TE,Ben Sims,,0,,,,3.7,,0,0,-7.75,2500,,4687976,1129452
1229541,MIA,NYJ,WR,A.J. Henning,,0,,,,,,0,0,-8.75,3000,,8262279,1229541
1106374,TEN,CLE,TE,Chig Okonkwo,4.61,1.2,,,,9.5,1.6,0,0,-4.94,3400,,3491778,1106374
1127065,GB,CHI,RB,Chris Brooks,0.76,0.13,,,,5.9,,0,0,-9.99,4000,,4744672,1127065
1229673,TEN,CLE,RB,Kalel Mullings,0.13,0.13,,,,4.9,,0,0,-10.62,4000,,8229045,1229673
1107232,WAS,MIN,TE,Colson Yankoff,0.13,0,,,,3.9,,0,0,-7.62,2500,,6228648,1107232
1228243,JAX,IND,RB,Ja'Quinden Jackson,,0,,,,,,0,0,-10.75,4000,,8250806,1228243
1229343,TB,NO,RB,Rachaad White,6.14,0.28,,,,13.2,1,0,0,-6.61,5000,,3492017,1229343
1113381,CLE,TEN,TE,Brenden Bates,,0,,,,,,0,0,-7.75,2500,,6227809,1113381
1444140,CHI,GB,QB,Tyson Bagent,,0,,,,,,0,0,-13.75,4000,,4715811,1444140
1115394,CIN,BUF,TE,Tanner Hudson,1.67,0.3,,,,5.8,,0,0,-6.08,2500,,328798,1115394
1325231,NYJ,MIA,RB,Braelon Allen,,0,,,,,,0,0,-10.75,4000,,6228431,1325231
1215022,IND,JAX,QB,Anthony Richardson Sr.,,0,,,,,,0,0,-13.75,4000,,4687802,1215022
1127066,GB,CHI,TE,McCallan Castles,,0,,,,,,0,0,-7.75,2500,,6228455,1127066
1214087,SEA,ATL,WR,Jaxon Smith-Njigba,25.11,14.73,,,,35.2,14.7,0,0,4.36,9000,,4688187,1214087
1228244,ATL,SEA,RB,Bijan Robinson,23.4,15.71,,,,34.6,12.3,0,0,3.65,8500,,4687512,1228244
1215077,IND,JAX,WR,Josh Downs,9.46,1.4,,,,16.5,4.2,0,0,-2.09,4400,,4687801,1215077
1059680,JAX,IND,TE,Quintin Morris,0.76,0,,,,4.6,,0,0,-6.99,2500,,2861751,1059680
1122182,LV,DEN,RB,Dylan Laube,0.08,0.15,,,,5,,0,0,-10.67,4000,,6228165,1122182
1049263,TB,NO,TE,Cade Otton,7.97,2.43,,,,13.8,3.8,0,0,-1.98,3600,,3492018,1049263
884609,NO,TB,TE,Juwan Johnson,9.68,4.49,,,,15.7,5,0,0,-1.07,4000,,1844771,884609
1223393,SEA,ATL,WR,Tory Horton,,0,,,,,,0,0,-8.75,3000,,8228995,1223393
1106760,LAR,ARI,WR,Tutu Atwell,,0,,,,,,0,0,-9.35,3300,,2862399,1106760
1218631,CIN,BUF,WR,Jermaine Burton,,0,,,,,,0,0,-8.75,3000,,6227840,1218631
1109731,CLE,TEN,TE,Blake Whiteheart,,0,,,,3.7,,0,0,-7.75,2500,,4715678,1109731
1315563,MIN,WAS,TE,Bryson Nesbit,,0,,,,,,0,0,-7.75,2500,,8250962,1315563
1218653,NYJ,MIA,WR,Arian Smith,0.61,0.21,,,,5.2,,0,0,-8.14,3000,,8228888,1218653
592538,ARI,LAR,QB,Jeff Driskel,,0,,,,,,0,0,-13.75,4000,,35677,592538
1215078,BUF,CIN,WR,Stephen Gosnell,,0,,,,,,0,0,-8.75,3000,,8238287,1215078
1179790,GB,CHI,TE,Luke Musgrave,3.42,0.28,,,,7.9,0.5,0,0,-4.53,2600,,4687754,1179790
1166480,PIT,BAL,RB,Lew Nichols,,0,,,,,,0,0,-10.75,4000,,4687751,1166480
1286050,ARI,LAR,RB,Corey Kiner,0.03,0,,,,4.9,,0,0,-10.72,4000,,8268732,1286050
1056392,TEN,CLE,WR,Lance McCutcheon,,0,,,,,,0,0,-8.75,3000,,3516161,1056392
1121050,SEA,ATL,WR,Jake Bobo,,0,,,,4.3,,0,0,-8.75,3000,,4716451,1121050
1049792,LAR,ARI,TE,Nick Muse,,0,,,,,,0,0,-7.75,2500,,3491546,1049792
1169263,JAX,IND,WR,Chandler Brayboy,,0,,,,,,0,0,-8.75,3000,,8250809,1169263
1214242,CLE,TEN,TE,Caden Prieskorn,,0,,,,,,0,0,-7.75,2500,,8250690,1214242
1214132,ATL,SEA,RB,Nathan Carter,,0,,,,4.9,,0,0,-10.75,4000,,8261767,1214132
1116001,MIN,WAS,RB,Jordan Mason,7.13,0.58,,,,14.6,2.1,0,0,-7.22,5800,,3492222,1116001
1172080,NO,TB,WR,Bub Means,,0,,,,,,0,0,-8.75,3000,,6228356,1172080
1315586,ARI,LAR,WR,Tejhaun Palmer,,0,,,,,,0,0,-8.75,3000,,6227658,1315586
1107037,GB,CHI,TE,Josh Whyle,3.16,0.13,,,,7.7,0.3,0,0,-4.59,2500,,4688224,1107037
1229489,ARI,LAR,TE,Tip Reiman,,0,,,,,,0,0,-7.75,2500,,6227659,1229489
926280,MIA,NYJ,WR,Dee Eskridge,0.41,0.21,,,,4.8,,0,0,-8.34,3000,,2862461,926280
1327169,JAX,IND,RB,Bhayshul Tuten,7.28,0.33,,,,14.9,1.8,0,0,-5.07,4800,,8228650,1327169
1167361,LAR,ARI,RB,Kyren Williams,16.99,9.46,,,,27.7,7,0,0,1.04,6600,,3492191,1167361
1059220,NYJ,MIA,WR,Brandon Smith,,0,,,,,,0,0,-8.75,3000,,2862013,1059220
1058076,TB,NO,WR,Dennis Houston,,0,,,,,,0,0,-8.75,3000,,3515760,1058076
1049254,NO,TB,QB,Jake Haener,,0,,,,,,0,0,-13.75,4000,,4688035,1049254
1116662,PIT,BAL,TE,Pat Freiermuth,6.66,1.06,,,,12.1,2.9,0,0,-1.89,2900,,2861601,1116662
1228730,CIN,BUF,RB,Tahj Brooks,,0,,,,4.9,,0,0,-10.75,4000,,8228448,1228730
748070,TB,NO,QB,Baker Mayfield,18.53,4.87,,,,27.6,10.9,0,0,1.18,5800,,328157,748070
1108534,ATL,SEA,WR,Dylan Drummond,5.89,1.48,,,,11.9,2,0,0,-2.86,3000,,4773069,1108534
1107478,ATL,SEA,QB,Michael Penix Jr.,,0,,,,,,0,0,-13.75,4000,,6227693,1107478
1130270,MIN,WAS,WR,Rondale Moore,,0,,,,,,0,0,-8.75,3000,,2862366,1130270
1107027,IND,JAX,WR,Alec Pierce,11.62,7.92,,,,19.4,5.3,0,0,-1.33,5100,,3491723,1107027
1286173,NO,TB,TE,Moliki Matavao,,0,,,,,,0,0,-7.75,2500,,8228833,1286173
1122592,NO,TB,WR,Chris Olave,14.34,8.57,,,,22.3,7.4,0,0,-1.41,6500,,3491988,1122592
1177053,BAL,PIT,WR,Zay Flowers,15.89,7.04,,,,24.4,8,0,0,0.94,6100,,4687538,1177053
1232592,LV,DEN,TE,Michael Mayer,,0,,,,,,0,0,-8.75,3000,,4687882,1232592
1169430,TEN,CLE,RB,Tyjae Spears,7.45,0.48,,,,14.8,2.2,0,0,-5.10,4900,,4688225,1169430
1289220,NO,TB,TE,Zaire Mitchell-Paden,,0,,,,3.7,,0,0,-7.75,2500,,3515342,1289220
350,NO,TB,DST,Saints,4.44,2.74,,,,10.6,0.2,0,0,-1.16,2300,,18433,350
361,SEA,ATL,DST,Seahawks,7.46,1.64,,,,13.1,2.2,0,0,-1.54,4000,,18441,361
1213881,NO,TB,WR,Ja'Lynn Polk,,0,,,,,,0,0,-8.75,3000,,6228326,1213881
1213782,PIT,BAL,QB,Will Howard,,0,,,,,,0,0,-13.75,4000,,8228943,1213782
1399275,JAX,IND,WR,Travis Hunter,,0,,,,,,0,0,-8.75,3000,,8217177,1399275
1125111,BAL,PIT,TE,Isaiah Likely,6.63,1.55,,,,12.1,2.6,0,0,-2.32,3100,,3491355,1125111
1116663,TEN,CLE,QB,Will Levis,,0,,,,,,0,0,-13.75,4000,,4688226,1116663
1114364,LV,DEN,WR,Shedrick Jackson,0.16,0,,,,4.6,,0,0,-8.59,3000,,4715836,1114364
1214112,LAR,ARI,WR,Tyler Scott,,0,,,,,,0,0,-8.75,3000,,4687603,1214112
1213386,NYJ,MIA,QB,Brady Cook,,0,,,,,,0,0,-13.75,4000,,8251067,1213386
1109711,WAS,MIN,QB,Sam Hartman,,0,,,,,,0,0,-13.75,4000,,6228649,1109711
1215102,TEN,CLE,WR,Chimere Dike,7.31,1.11,,,,13.7,2,0,0,-4.44,4500,,8229048,1215102
1108996,ATL,SEA,QB,Emory Jones,,0,,,,,,0,0,-13.75,4000,,6227726,1108996
1130260,TB,NO,TE,Payne Durham,0.57,0.22,,,,4.3,,0,0,-7.18,2500,,4688204,1130260
1057484,SEA,ATL,WR,Cody White,0.83,0.45,,,,5.4,,0,0,-7.92,3000,,2185208,1057484
1286064,JAX,IND,WR,Brian Thomas Jr.,9.88,3.77,,,,17.2,4.2,0,0,-4.67,5900,,6228100,1286064
1059684,MIN,WAS,QB,Desmond Ridder,,0,,,,,,0,0,-13.75,4000,,3491929,1059684
362,TB,NO,DST,Buccaneers,7.94,3.91,,,,13.6,2.5,0,0,-0.26,3600,,18443,362
1213442,SEA,ATL,WR,Jimmy Holiday,,0,,,,,,0,0,-8.75,3000,,8350232,1213442
1379267,GB,CHI,WR,Matthew Golden,,0,,,,,,0,0,-10.55,3900,,8217102,1379267
1124199,TEN,CLE,TE,David Martin-Robinson,0.15,0.11,,,,3.7,,0,0,-7.60,2500,,6228620,1124199
1228633,TB,NO,RB,Sean Tucker,3.04,0.36,,,,9,-0.1,0,0,-8.71,4500,,4773613,1228633
1056660,JAX,IND,WR,Austin Trammell,5.04,0,,,,10.9,1.2,0,0,-3.71,3000,,2862133,1056660
1164141,SEA,ATL,WR,Courtney Jackson,,0,,,,,,0,0,-8.75,3000,,8238445,1164141
1110681,NYJ,MIA,QB,Justin Fields,,0,,,,,,0,0,-13.75,4000,,2861635,1110681
1067132,CIN,BUF,WR,Charlie Jones,1.34,0.21,,,,5.8,,0,0,-7.41,3000,,4687627,1067132
1286164,LV,DEN,WR,Dont'e Thornton Jr.,,0,,,,,,0,0,-8.75,3000,,8228700,1286164
1289332,LAR,ARI,WR,Konata Mumpfield,1.32,0.22,,,,6.1,,0,0,-7.43,3000,,8228750,1289332
1179244,TB,NO,RB,Michael Wiley,,0,,,,,,0,0,-10.75,4000,,6228646,1179244
341,LV,DEN,DST,Raiders,4.45,2.96,,,,10.6,0.1,0,0,-0.55,2000,,18436,341
352,NYJ,MIA,DST,Jets,5.28,1.74,,,,11.1,0.7,0,0,-0.72,2500,,18435,352
1213872,GB,CHI,WR,Savion Williams,,0,,,,,,0,0,-8.75,3000,,8223085,1213872
363,WAS,MIN,DST,Commanders,7.12,20.62,,,,12.9,2,0,0,0.52,2800,,18445,363
1123364,TEN,CLE,TE,Joel Wilson,,0,,,,,,0,0,-7.75,2500,,4688029,1123364
1123496,ARI,LAR,WR,Simi Fehoko,,0,,,,,,0,0,-8.75,3000,,2862007,1123496
1322431,BUF,CIN,WR,Keon Coleman,6.39,2.57,,,,12.8,1.9,0,0,-4.36,4000,,6227754,1322431
1325830,BAL,PIT,RB,Lucas Scott,,0,,,,,,0,0,-10.75,4000,,-1325830,1325830
1228920,WAS,MIN,TE,Ben Sinnott,0.63,0.23,,,,4.4,,0,0,-7.12,2500,,6228652,1228920
1468632,LV,DEN,TE,Carter Runyon,,0,,,,3.7,,0,0,-7.75,2500,,8274658,1468632
1049246,IND,JAX,RB,Salvon Ahmed,,0,,,,,,0,0,-10.75,4000,,1849808,1049246
1313642,ARI,LAR,RB,Montrell Johnson Jr.,,0,,,,,,0,0,-10.75,4000,,8262446,1313642
1113398,TEN,CLE,WR,Bryce Oliver,,0,,,,,,0,0,-8.75,3000,,6228615,1113398
604390,TEN,CLE,QB,Brandon Allen,,0,,,,,,0,0,-13.75,4000,,35523,604390
1229503,SEA,ATL,TE,AJ Barner,10.33,5.85,,,,16.5,5.1,0,0,1.18,3200,,6228551,1229503
1172050,SEA,ATL,RB,Kenny McIntosh,,0,,,,,,0,0,-10.75,4000,,4688185,1172050
1176792,PIT,BAL,WR,John Rhys Plumlee,,0,,,,,,0,0,-8.75,3000,,6228487,1176792
